3811	41696
80615	48606
87918	90847
9107	80775
72034	95629
98189	30665
37872	28272
2715	55224
43158	22076
69920	11298
12175	35767
89791	51770
18564	9481
57668	82758
92639	51074
92770	57959
22917	12802
20001	73385
70512	27187
22816	45461
76126	58898
87171	37357
92582	13998
36074	6238
17536	52092
87859	5994
74116	29711
55544	94002
93112	92681
43755	13212
87523	2104
14906	36526
26263	10440
53979	51260
96721	13128
72026	76796
30505	89199
3197	75549
81788	39439
7883	55624
77970	99324
45388	12095
6097	52087
61120	932
30497	99210
17666	4875
57753	34372
61165	48924
184	369
13497	15144
8292	13257
2456	1875
93777	38798
78237	22006
77630	75565
91241	86121
98216	71952
24039	52981
70266	20665
36227	85159
6387	17115
51487	53893
2818	64140
80861	12652
27797	3002
32612	94358
12586	36089
91239	35068
57074	6363
98280	69477
71950	34704
23009	5873
75207	70166
7183	47048
48560	45473
62588	43411
97304	54947
35439	30427
43080	16474
35829	16301
27011	87229
23318	68441
3509	55949
78664	30910
387	76936
27992	93296
99170	88689
75207	51001
14402	74377
36202	82390
42153	62962
34261	15142
45569	55810
72284	86052
18705	88649
75878	8113
92906	45717
18018	15549
46459	12768
89704	96683
89979	63198
51887	17696
85050	5501
96230	27094
25836	99452
62414	48784
63926	67990
23800	13027
99079	9496
14497	96084
20550	34137
96206	90376
22277	29808
42576	14224
27259	85088
48286	32280
66329	33591
55444	173
43619	51379
50831	51675
16811	85807
53797	29597
58976	80738
6586	77597
90034	58055
92192	21083
27811	26936
56744	4750
18975	50088
35176	99321
47953	46234
79825	99814
16339	14282
82013	35270
3297	76310
62118	49196
78793	20108
17198	15915
9865	37769
12177	23784
61220	99899
43187	20721
25472	89031
55472	99931
15604	44447
7033	7000
6815	63558
94192	3211
54833	39506
15817	76206
41754	74482
10942	77935
93850	20548
74669	28141
68277	3715
19966	86846
23920	29497
18529	63153
63085	49392
10191	90353
97353	78689
58599	33576
53139	20520
60027	52792
45350	7972
98806	75844
53779	3456
24004	9749
37890	63981
67697	98674
1872	22519
52017	4015
67169	25792
91536	86898
77251	46606
41647	18079
51656	90956
11477	247
69391	4795
29120	71504
63700	31093
34549	27926
54027	33831
97812	74906
89932	91917
30789	81861
85877	91804
33949	82806
69704	53046
16004	41837
59917	46955
37911	57651
74250	27925
49072	65740
53596	43641
91086	94544
22471	17296
67479	41988
16894	76498
84768	65292
47153	6826
14982	15557
14715	49382
18780	65283
23473	84419
47726	34784
92436	83390
27667	1989
84082	83038
26680	93091
87636	37678
71327	34118
76106	10107
2957	38806
20450	93000
16178	4077
35986	83956
33338	31161
12796	50701
35120	52119
86903	36269
36011	99198
17540	95691
78730	63678
56770	1622
39300	21762
55880	44406
70865	26979
65786	48339
41339	90174
94252	2588
86544	73870
5031	30238
80940	19883
72002	34179
70449	32412
47963	75257
87301	6460
86491	65503
67125	82383
20497	59613
4019	22777
49757	92729
41068	91236
81410	31895
34483	98760
72630	75662
22253	21028
57263	94013
28192	3193
51957	45617
37226	98641
21454	99920
81775	40879
23262	7945
67558	48900
88030	60111
52841	87929
79165	54139
2386	10261
9021	76927
68942	36869
74249	98003
92016	91195
10740	47864
93481	36561
51554	62697
78970	47060
87939	73008
97305	60745
25998	27554
87665	81215
85496	14028
84519	56858
67120	64661
57941	86905
40126	92493
6849	26883
18078	30728
78592	15217
51778	45170
7867	88426
35486	19685
9045	3189
63935	39777
67331	22703
3918	89933
20313	71349
28207	89415
70428	4832
8089	11679
20525	28369
71604	48215
78943	27374
58943	6034
51204	73888
78666	27074
46759	75424
78613	14152
70281	55804
78507	58900
65185	37613
25314	98778
4545	1850
6682	53521
81553	74973
19695	31123
79339	18430
62156	7651
13686	74634
64874	21099
48173	81242
56666	43540
74044	11284
83441	51632
26884	44326
98291	78300
77078	92070
93920	23605
93478	81623
72949	16955
48078	91383
9813	8996
16647	43769
34756	88321
9421	30333
27928	99630
59523	73946
85231	946
52578	33567
94245	68672
46972	79463
87885	8888
48845	40403
38378	81805
98760	42324
50059	11327
20323	63191
6960	76225
64546	36971
83656	58068
57699	90319
64266	11584
12531	33574
83493	65849
34521	81461
77276	77739
2979	97845
38248	65161
46967	51825
10501	92979
4306	62079
25270	60560
36785	24630
77953	48583
6651	17684
8003	77961
89546	80702
14276	88621
54470	18429
16242	97770
91861	5343
19541	93519
58680	94840
46665	74141
67120	21999
431	57166
34079	71427
12409	25701
90636	87216
4900	6714
84675	97288
77990	12904
1525	90573
9002	8619
6389	55996
77691	41597
35116	14602
9442	97232
71374	10148
48500	72460
45978	38494
9921	48931
90984	80057
67274	38682
45396	81621
95261	72174
1430	30072
36997	89603
98222	19308
91656	62352
3949	20963
35565	69347
66580	55417
65565	45008
17468	54306
92800	30417
79348	79798
59856	19074
57756	70333
68306	43482
15656	19505
49577	63567
53170	33439
52747	2926
65278	51393
88708	44403
30102	69227
24644	24274
85634	96682
50988	6562
36979	19454
99252	60141
79215	16328
3013	59108
2590	53323
72828	71319
34886	34599
68038	38757
41684	88056
55801	37137
97892	6962
92542	44510
85136	27994
24677	17186
23748	70770
90224	92017
68510	60728
93408	89476
64937	64077
17401	96421
84092	67527
18478	6581
61691	18978
23386	2868
40005	19727
43041	95540
40050	37897
65892	35583
69122	25186
95956	6921
15290	9222
86302	2532
92008	153
64230	79710
92483	56945
40825	97983
20917	76575
95553	59303
62172	98960
18687	35292
30832	18529
72779	61728
13664	70882
12420	55023
78296	82786
8360	24728
27260	93586
10091	94663
90725	35620
92566	74322
88657	83209
59784	33391
9046	9574
8534	71690
23334	87570
6100	43573
21654	54166
41400	95231
50254	35318
34456	70172
94900	28550
38488	59168
53831	38512
74132	48580
39254	44557
44118	83050
32793	44263
53838	20254
8296	41840
29410	78724
38650	31630
85796	51862
47093	60304
11974	43548
13720	13699
42249	62782
21950	24972
63484	97090
45670	75782
36691	53969
53371	1276
45539	80809
1063	86165
28005	15729
10806	9360
40990	73767
41982	49456
9760	43139
86687	5427
19127	38086
868	16760
41732	61376
58466	22818
98600	21569
75538	20488
21764	35291
32452	28909
31426	83656
99385	33516
59228	75783
49551	10191
59647	218
59709	7885
13312	85759
40197	46397
63157	32439
10168	41065
63884	21241
42810	84986
21827	78836
30480	18348
63610	59943
43599	62932
12800	95036
70820	42985
69528	72028
88599	36723
44608	45528
47639	48308
94705	74272
23064	87837
28902	74214
95456	49584
34570	9138
4327	38266
72967	72749
32693	34807
14091	52929
47965	92644
51981	26892
98920	35137
88212	21510
83390	87519
52180	49172
23445	31029
35218	46885
37452	62861
12445	80473
89611	49260
87526	63367
