9	20
6	97
4	14
34	60
74	23
31	51
83	34
12	94
57	18
39	19
41	41
39	33
9	33
44	10
18	82
3	22
19	27
41	9
21	23
98	27
78	96
82	29
75	62
32	94
14	32
25	71
5	7
93	65
27	66
1	37
59	46
25	4
65	30
5	67
46	86
34	3
84	25
39	16
63	59
43	71
43	77
36	21
86	0
18	81
71	65
63	19
75	82
13	89
8	40
79	18
74	54
31	13
82	58
70	22
46	45
74	65
86	41
41	10
44	24
90	11
83	15
49	5
46	58
99	62
33	54
61	78
43	7
17	92
67	25
70	87
53	13
54	44
7	39
16	47
10	3
18	58
63	93
52	67
82	10
16	3
33	67
74	77
22	28
6	91
31	89
2	76
73	84
75	8
7	32
35	91
49	17
11	5
24	65
27	15
70	58
25	43
21	55
83	51
95	43
84	89
18	26
62	38
46	43
27	89
81	53
70	14
71	82
99	33
0	95
6	26
70	70
77	31
83	91
86	61
2	78
56	70
8	72
15	18
7	6
59	94
8	40
23	81
15	79
27	22
1	67
38	33
64	71
62	15
28	99
29	48
70	83
55	85
3	78
84	23
17	63
3	95
76	26
57	78
53	43
11	84
17	54
25	1
68	34
85	39
39	49
32	15
52	9
39	87
10	56
71	75
70	80
6	74
5	98
94	63
0	58
12	57
58	17
3	89
80	78
27	89
56	19
80	59
99	8
16	19
46	61
41	87
14	16
14	99
63	19
77	60
17	63
32	41
82	27
6	36
77	62
33	85
97	33
41	65
36	96
57	10
97	82
98	99
98	11
82	64
25	13
28	11
52	94
22	13
1	86
0	80
65	78
63	33
98	62
10	56
66	34
16	68
19	16
79	66
83	69
35	62
25	8
54	15
28	78
16	76
8	81
11	17
2	26
40	74
83	1
87	51
71	1
17	56
22	42
11	49
63	5
65	98
14	88
18	20
48	94
76	35
4	9
35	87
14	6
59	75
78	97
98	47
55	49
43	68
69	77
35	7
5	32
20	52
24	19
66	91
78	73
34	42
81	82
40	69
96	95
44	0
99	75
76	43
63	54
83	20
27	32
16	18
71	84
56	88
79	95
20	22
64	57
91	54
75	45
41	32
32	72
99	85
80	83
37	27
99	95
79	20
91	78
63	95
84	14
9	19
41	63
73	82
88	5
2	64
96	64
88	95
33	80
63	87
66	65
61	0
73	66
44	40
36	64
78	7
78	72
87	39
21	19
76	60
25	10
26	79
26	73
54	14
53	59
25	17
18	19
85	86
78	43
7	82
89	66
38	37
76	68
39	26
86	50
12	16
47	63
37	90
4	73
33	91
60	57
28	10
96	30
73	14
96	26
93	32
69	37
57	31
9	98
0	97
65	96
11	64
54	64
37	48
91	58
67	22
32	52
82	95
61	80
7	56
40	57
47	0
83	10
60	56
5	93
41	60
24	70
34	52
53	30
40	24
98	44
48	7
54	31
63	83
91	16
25	70
22	31
93	24
81	6
99	53
65	86
9	40
44	41
71	43
19	97
94	11
70	18
1	94
77	25
41	64
35	68
0	18
43	57
15	93
99	24
10	14
6	64
6	19
15	3
52	29
41	86
4	98
93	11
36	57
74	22
43	29
48	9
18	43
88	91
67	86
52	39
4	77
49	11
14	62
91	64
2	18
17	84
96	59
16	62
84	84
66	90
51	27
22	66
9	22
8	63
2	76
5	60
23	58
72	54
70	37
8	64
48	73
32	25
39	96
33	0
91	75
55	99
17	94
16	77
92	26
2	76
89	47
57	7
62	12
2	30
94	84
57	10
87	94
43	41
42	78
53	76
27	85
79	8
38	44
70	48
24	30
29	24
31	65
30	87
17	45
30	84
46	63
9	39
81	85
63	52
80	23
8	16
77	59
55	39
87	15
97	77
1	64
29	27
14	33
30	11
95	83
98	60
0	41
26	7
12	33
56	41
58	44
56	16
55	35
2	11
89	43
59	99
26	90
75	40
52	92
75	58
18	99
41	25
33	70
3	19
61	97
41	11
27	71
6	97
61	83
78	8
59	50
92	89
29	86
78	20
30	81
81	6
31	0
71	74
45	16
65	26
90	6
77	59
56	17
52	35
95	69
71	82
71	55
93	16
88	1
34	23
29	18
18	67
93	13
81	41
68	39
97	47
6	58
27	27
14	14
84	32
14	10
17	7
23	38
39	62
85	11
29	25
93	67
32	48
41	86
77	13
60	61
19	75
2	18
85	99
31	16
78	69
76	97
35	47
9	52
63	26
52	95
62	45
93	97
35	94
59	86
48	13
88	72
90	19
18	42
58	75
96	1
99	89
36	25
77	86
13	46
41	92
37	17
14	55
1	82
69	49
62	60
32	17
36	2
44	75
50	7
8	55
44	99
76	59
98	32
78	5
97	63
80	71
78	35
69	46
95	79
40	38
7	10
64	24
99	96
3	61
16	2
1	63
75	12
44	77
82	73
36	75
98	31
18	68
14	77
56	88
78	61
71	96
73	86
34	88
49	72
74	37
52	17
81	75
4	27
52	77
52	38
70	40
8	51
28	88
28	22
84	36
85	7
45	7
95	58
30	79
68	96
13	5
32	20
0	94
72	89
27	52
93	76
79	49
38	53
76	7
96	18
25	12
71	81
39	70
49	19
15	69
26	17
90	81
27	11
0	90
42	51
28	79
29	87
41	59
19	19
37	69
33	15
96	63
85	4
75	87
56	87
56	43
24	35
46	46
88	3
55	98
77	31
70	35
94	6
77	11
32	65
80	15
30	65
70	76
63	67
54	45
88	72
59	11
9	64
68	5
3	98
81	75
62	32
39	3
15	8
74	16
83	47
13	54
83	13
81	35
32	98
22	87
50	73
89	81
38	12
10	57
84	93
26	43
46	46
7	17
85	13
13	81
35	69
34	78
13	70
21	67
55	97
70	43
77	57
69	60
69	67
61	79
74	6
4	39
56	73
86	11
92	41
62	99
77	80
2	97
64	42
40	23
19	71
29	62
74	96
63	98
30	96
2	24
15	56
29	58
70	71
65	16
67	14
94	27
24	97
39	97
72	41
64	31
46	91
87	45
96	72
68	51
27	26
34	22
81	43
66	64
32	3
17	31
59	51
48	64
61	35
76	40
23	33
77	93
38	69
42	64
67	34
12	62
37	47
42	47
63	70
73	8
92	47
98	90
6	51
38	99
