77	59
77	59
77	60
77	62
77	80
77	86
77	93
78	5
78	7
78	8
78	20
78	35
78	38
78	43
78	61
78	69
78	72
78	73
78	96
78	97
78	98
79	8
79	18
79	20
79	49
79	66
79	95
79	99
80	15
80	23
80	59
80	71
80	73
80	78
80	83
81	6
81	6
81	35
81	41
81	43
81	53
81	75
81	75
81	82
81	83
81	85
81	98
82	10
82	27
82	28
82	29
82	58
82	64
82	71
82	73
82	95
83	1
83	10
83	13
83	15
83	20
83	34
83	34
83	47
83	51
83	69
83	91
84	14
84	23
84	25
84	32
84	34
84	36
84	53
84	68
84	84
84	89
84	93
85	4
85	7
85	11
85	13
85	24
85	39
85	43
85	86
85	99
86	0
86	1
86	11
86	11
86	25
86	41
86	50
86	61
87	2
87	15
87	30
87	39
87	41
87	45
87	51
87	52
87	56
87	61
87	70
87	94
88	1
88	3
88	5
88	25
88	27
88	72
88	72
88	91
88	95
89	43
89	47
89	66
89	81
89	84
89	90
90	2
90	6
90	11
90	19
90	38
90	46
90	70
90	81
91	16
91	16
91	54
91	58
91	64
91	67
91	75
91	78
92	26
92	41
92	46
92	47
92	78
92	89
92	95
93	11
93	13
93	16
93	24
93	32
93	65
93	67
93	76
93	97
94	6
94	11
94	21
94	22
94	27
94	31
94	33
94	48
94	63
94	66
94	75
94	78
94	84
95	43
95	47
95	58
95	69
95	79
95	83
96	1
96	2
96	18
96	24
96	26
96	30
96	32
96	59
96	60
96	63
96	64
96	72
96	95
97	33
97	47
97	63
97	77
97	82
98	11
98	27
98	31
98	32
98	44
98	47
98	49
98	60
98	62
98	68
98	71
98	90
98	97
98	99
99	8
99	8
99	20
99	24
99	33
99	53
99	62
99	75
99	85
99	86
99	89
99	95
99	96
